x,y,u
0.646465,0.272727,0.175123
0,0.282828,0.0947234
0.010101,0.282828,0.122618
0.020202,0.282828,0.138933
0.030303,0.282828,0.154211
0.040404,0.282828,0.16977
0.0505051,0.282828,0.185527
0.0606061,0.282828,0.201274
0.0707071,0.282828,0.216849
0.0808081,0.282828,0.232132
0.0909091,0.282828,0.247031
0.10101,0.282828,0.261473
0.111111,0.282828,0.275395
0.121212,0.282828,0.288742
0.131313,0.282828,0.301468
0.141414,0.282828,0.313527
0.151515,0.282828,0.324883
0.161616,0.282828,0.335501
0.171717,0.282828,0.34535
0.181818,0.282828,0.354403
0.191919,0.282828,0.362639
0.20202,0.282828,0.370036
0.212121,0.282828,0.376581
0.222222,0.282828,0.382259
0.232323,0.282828,0.387064
0.242424,0.282828,0.390988
0.252525,0.282828,0.394031
0.262626,0.282828,0.396195
0.272727,0.282828,0.397483
0.282828,0.282828,0.397904
0.292929,0.282828,0.397469
0.30303,0.282828,0.396194
0.313131,0.282828,0.394097
0.323232,0.282828,0.391197
0.333333,0.282828,0.387519
0.343434,0.282828,0.383089
0.353535,0.282828,0.377938
0.363636,0.282828,0.372096
0.373737,0.282828,0.365599
0.383838,0.282828,0.358484
0.393939,0.282828,0.35079
0.40404,0.282828,0.342558
0.414141,0.282828,0.333832
0.424242,0.282828,0.324656
0.434343,0.282828,0.315078
0.444444,0.282828,0.305146
0.454545,0.282828,0.294908
0.464646,0.282828,0.284415
0.474747,0.282828,0.27372
0.484848,0.282828,0.262872
0.494949,0.282828,0.251925
0.505051,0.282828,0.240931
0.515152,0.282828,0.229944
0.525253,0.282828,0.219014
0.535354,0.282828,0.208195
0.545455,0.282828,0.197537
0.555556,0.282828,0.18709
0.565657,0.282828,0.176904
0.575758,0.282828,0.167025
0.585859,0.282828,0.157499
0.59596,0.282828,0.148368
0.606061,0.282828,0.139671
0.616162,0.282828,0.131443
0.626263,0.282828,0.123713
0.636364,0.282828,0.116502
0.646465,0.282828,0.109822
0,0.292929,0.0947234
0.010101,0.292929,0.0637387
0.020202,0.292929,0.0671445
0.030303,0.292929,0.0792572
0.040404,0.292929,0.0938806
0.0505051,0.292929,0.109272
0.0606061,0.292929,0.124825
0.0707071,0.292929,0.140268
0.0808081,0.292929,0.155449
0.0909091,0.292929,0.170262
0.10101,0.292929,0.18463
0.111111,0.292929,0.198488
0.121212,0.292929,0.21178
0.131313,0.292929,0.224457
0.141414,0.292929,0.236476
0.151515,0.292929,0.247797
0.161616,0.292929,0.258387
0.171717,0.292929,0.268214
0.181818,0.292929,0.277251
0.191919,0.292929,0.285476
0.20202,0.292929,0.292868
0.212121,0.292929,0.299411
0.222222,0.292929,0.305093
0.232323,0.292929,0.309904
0.242424,0.292929,0.31384
0.252525,0.292929,0.316897
0.262626,0.292929,0.319078
0.272727,0.292929,0.320386
0.282828,0.292929,0.32083
0.292929,0.292929,0.320421
0.30303,0.292929,0.319173
0.313131,0.292929,0.317105
0.323232,0.292929,0.314236
0.333333,0.292929,0.310591
0.343434,0.292929,0.306195
0.353535,0.292929,0.301079
0.363636,0.292929,0.295274
0.373737,0.292929,0.288815
0.383838,0.292929,0.281738
0.393939,0.292929,0.274083
0.40404,0.292929,0.265892
0.414141,0.292929,0.257206
0.424242,0.292929,0.248073
0.434343,0.292929,0.238537
0.444444,0.292929,0.228647
0.454545,0.292929,0.218453
0.464646,0.292929,0.208004
0.474747,0.292929,0.197353
0.484848,0.292929,0.18655
0.494949,0.292929,0.175649
0.505051,0.292929,0.164702
0.515152,0.292929,0.153762
0.525253,0.292929,0.142881
0.535354,0.292929,0.132112
0.545455,0.292929,0.121507
0.555556,0.292929,0.111117
0.565657,0.292929,0.100992
0.575758,0.292929,0.0911807
0.585859,0.292929,0.0817319
0.59596,0.292929,0.0726921
0.606061,0.292929,0.0641066
0.616162,0.292929,0.056019
0.626263,0.292929,0.0484717
0.636364,0.292929,0.0415057
0.646465,0.292929,0.0351606
0,0.30303,-0.0559075
0.010101,0.30303,-0.0282003
0.020202,0.30303,-0.0120715
0.030303,0.30303,0.00302231
0.040404,0.30303,0.0184025
0.0505051,0.30303,0.0339864
0.0606061,0.30303,0.0495683
0.0707071,0.30303,0.0649864
0.0808081,0.30303,0.0801223
0.0909091,0.30303,0.0948855
0.10101,0.30303,0.109203
0.111111,0.30303,0.123012
0.121212,0.30303,0.136259
0.131313,0.30303,0.148895
0.141414,0.30303,0.160878
0.151515,0.30303,0.172169
0.161616,0.30303,0.182734
0.171717,0.30303,0.19254
0.181818,0.30303,0.201562
0.191919,0.30303,0.209776
0.20202,0.30303,0.217161
0.212121,0.30303,0.223702
0.222222,0.30303,0.229386
0.232323,0.30303,0.234203
0.242424,0.30303,0.238148
0.252525,0.30303,0.241218
0.262626,0.30303,0.243413
0.272727,0.30303,0.24474
0.282828,0.30303,0.245204
0.292929,0.30303,0.244818
0.30303,0.30303,0.243596
0.313131,0.30303,0.241554
0.323232,0.30303,0.238714
0.333333,0.30303,0.235099
0.343434,0.30303,0.230736
0.353535,0.30303,0.225653
0.363636,0.30303,0.219882
0.373737,0.30303,0.213458
0.383838,0.30303,0.206418
0.393939,0.30303,0.198801
0.40404,0.30303,0.190648
0.414141,0.30303,0.182002
0.424242,0.30303,0.172908
0.434343,0.30303,0.163413
0.444444,0.30303,0.153564
0.454545,0.30303,0.143411
0.464646,0.30303,0.133005
0.474747,0.30303,0.122397
0.484848,0.30303,0.111638
0.494949,0.30303,0.100781
0.505051,0.30303,0.0898795
0.515152,0.30303,0.0789856
0.525253,0.30303,0.0681525
0.535354,0.30303,0.057433
0.545455,0.30303,0.0468795
0.555556,0.30303,0.0365441
0.565657,0.30303,0.0264783
0.575758,0.30303,0.0167334
0.585859,0.30303,0.00736019
0.59596,0.30303,-0.00159038
0.606061,0.30303,-0.0100669
0.616162,0.30303,-0.0180168
0.626263,0.30303,-0.0253847
0.636364,0.30303,-0.0321107
0.646465,0.30303,-0.0381275
0,0.313131,-0.11844
0.010101,0.313131,-0.0965626
0.020202,0.313131,-0.0783047
0.030303,0.313131,-0.0616019
0.040404,0.313131,-0.0454321
0.0505051,0.313131,-0.029499
0.0606061,0.313131,-0.0137746
0.0707071,0.313131,0.00168995
0.0808081,0.313131,0.0168267
0.0909091,0.313131,0.031569
0.10101,0.313131,0.0458554
0.111111,0.313131,0.0596299
0.121212,0.313131,0.0728419
0.131313,0.313131,0.0854453
0.141414,0.313131,0.0973981
0.151515,0.313131,0.108662
0.161616,0.313131,0.119204
0.171717,0.313131,0.128991
0.181818,0.313131,0.137999
0.191919,0.313131,0.146202
0.20202,0.313131,0.153581
0.212121,0.313131,0.160119
0.222222,0.313131,0.165804
0.232323,0.313131,0.170625
0.242424,0.313131,0.174577
0.252525,0.313131,0.177658
0.262626,0.313131,0.179867
0.272727,0.313131,0.181209
0.282828,0.313131,0.181692
0.292929,0.313131,0.181327
0.30303,0.313131,0.180128
0.313131,0.313131,0.178111
0.323232,0.313131,0.175298
0.333333,0.313131,0.171711
0.343434,0.313131,0.167377
0.353535,0.313131,0.162325
0.363636,0.313131,0.156587
0.373737,0.313131,0.150197
0.383838,0.313131,0.143192
0.393939,0.313131,0.13561
0.40404,0.313131,0.127494
0.414141,0.313131,0.118885
0.424242,0.313131,0.109829
0.434343,0.313131,0.100373
0.444444,0.313131,0.0905639
0.454545,0.313131,0.0804516
0.464646,0.313131,0.0700863
0.474747,0.313131,0.0595194
0.484848,0.313131,0.0488027
0.494949,0.313131,0.0379888
0.505051,0.313131,0.0271307
0.515152,0.313131,0.0162814
0.525253,0.313131,0.00549409
0.535354,0.313131,-0.00517813
0.545455,0.313131,-0.0156823
0.555556,0.313131,-0.0259655
0.565657,0.313131,-0.0359752
0.575758,0.313131,-0.0456584
0.585859,0.313131,-0.0549619
0.59596,0.313131,-0.0638313
0.606061,0.313131,-0.0722101
0.616162,0.313131,-0.080038
0.626263,0.313131,-0.087249
0.636364,0.313131,-0.0937672
0.646465,0.313131,-0.0995023
0,0.323232,-0.159951
0.010101,0.323232,-0.140365
0.020202,0.323232,-0.122093
0.030303,0.323232,-0.104854
0.040404,0.323232,-0.0882409
0.0505051,0.323232,-0.0720355
0.0606061,0.323232,-0.0561654
0.0707071,0.323232,-0.0406334
0.0808081,0.323232,-0.0254744
0.0909091,0.323232,-0.0107354
0.10101,0.323232,0.00353388
0.111111,0.323232,0.0172844
0.121212,0.323232,0.0304696
0.131313,0.323232,0.0430459
0.141414,0.323232,0.054973
0.151515,0.323232,0.0662138
0.161616,0.323232,0.0767347
0.171717,0.323232,0.0865053
0.181818,0.323232,0.0954987
0.191919,0.323232,0.103692
0.20202,0.323232,0.111064
0.212121,0.323232,0.117599
0.222222,0.323232,0.123283
0.232323,0.323232,0.128108
0.242424,0.323232,0.132067
0.252525,0.323232,0.135156
0.262626,0.323232,0.137377
0.272727,0.323232,0.138734
0.282828,0.323232,0.139234
0.292929,0.323232,0.138888
0.30303,0.323232,0.137709
0.313131,0.323232,0.135715
0.323232,0.323232,0.132927
0.333333,0.323232,0.129366
0.343434,0.323232,0.125061
0.353535,0.323232,0.120038
0.363636,0.323232,0.114331
0.373737,0.323232,0.107972
0.383838,0.323232,0.101
0.393939,0.323232,0.0934522
0.40404,0.323232,0.0853704
0.414141,0.323232,0.0767974
0.424242,0.323232,0.0677781
0.434343,0.323232,0.058359
0.444444,0.323232,0.048588
0.454545,0.323232,0.0385144
0.464646,0.323232,0.0281884
0.474747,0.323232,0.0176614
0.484848,0.323232,0.00698532
0.494949,0.323232,-0.00378729
0.505051,0.323232,-0.0146035
0.515152,0.323232,-0.02541
0.525253,0.323232,-0.0361537
0.535354,0.323232,-0.046781
0.545455,0.323232,-0.0572389
0.555556,0.323232,-0.0674738
0.565657,0.323232,-0.0774324
0.575758,0.323232,-0.0870608
0.585859,0.323232,-0.096304
0.59596,0.323232,-0.105105
0.606061,0.323232,-0.113405
0.616162,0.323232,-0.121138
0.626263,0.323232,-0.12823
0.636364,0.323232,-0.134596
0.646465,0.323232,-0.140129
0,0.333333,-0.174506
0.010101,0.333333,-0.15598
0.020202,0.333333,-0.138024
0.030303,0.333333,-0.120706
0.040404,0.333333,-0.103918
0.0505051,0.333333,-0.0875616
0.0606061,0.333333,-0.0715913
0.0707071,0.333333,-0.0560035
0.0808081,0.333333,-0.0408207
0.0909091,0.333333,-0.026079
0.10101,0.333333,-0.01182
0.111111,0.333333,0.00191295
0.121212,0.333333,0.0150769
0.131313,0.333333,0.0276307
0.141414,0.333333,0.0395358
0.151515,0.333333,0.050756
0.161616,0.333333,0.0612584
0.171717,0.333333,0.0710132
0.181818,0.333333,0.0799938
0.191919,0.333333,0.0881768
0.20202,0.333333,0.0955423
0.212121,0.333333,0.102074
0.222222,0.333333,0.107758
0.232323,0.333333,0.112584
0.242424,0.333333,0.116548
0.252525,0.333333,0.119645
0.262626,0.333333,0.121877
0.272727,0.333333,0.123246
0.282828,0.333333,0.123761
0.292929,0.333333,0.123432
0.30303,0.333333,0.122273
0.313131,0.333333,0.1203
0.323232,0.333333,0.117535
0.333333,0.333333,0.113999
0.343434,0.333333,0.109719
0.353535,0.333333,0.104724
0.363636,0.333333,0.0990453
0.373737,0.333333,0.0927171
0.383838,0.333333,0.0857758
0.393939,0.333333,0.0782604
0.40404,0.333333,0.0702117
0.414141,0.333333,0.0616728
0.424242,0.333333,0.0526885
0.434343,0.333333,0.0433051
0.444444,0.333333,0.0335706
0.454545,0.333333,0.0235341
0.464646,0.333333,0.0132459
0.474747,0.333333,0.00275731
0.484848,0.333333,-0.00787978
0.494949,0.333333,-0.0186128
0.505051,0.333333,-0.0293888
0.515152,0.333333,-0.0401547
0.525253,0.333333,-0.050857
0.535354,0.333333,-0.0614423
0.545455,0.333333,-0.0718573
0.555556,0.333333,-0.0820485
0.565657,0.333333,-0.0919622
0.575758,0.333333,-0.101544
0.585859,0.333333,-0.110739
0.59596,0.333333,-0.119489
0.606061,0.333333,-0.127733
0.616162,0.333333,-0.135404
0.626263,0.333333,-0.142427
0.636364,0.333333,-0.148711
0.646465,0.333333,-0.154145
0,0.343434,-0.160027
0.010101,0.343434,-0.14207
0.020202,0.343434,-0.124416
0.030303,0.343434,-0.107177
0.040404,0.343434,-0.0903615
0.0505051,0.343434,-0.0739493
0.0606061,0.343434,-0.0579299
0.0707071,0.343434,-0.0423107
0.0808081,0.343434,-0.0271137
0.0909091,0.343434,-0.0123714
0.10101,0.343434,0.00187881
0.111111,0.343434,0.0155969
0.121212,0.343434,0.0287426
0.131313,0.343434,0.0412769
0.141414,0.343434,0.0531624
0.151515,0.343434,0.0643641
0.161616,0.343434,0.0748498
0.171717,0.343434,0.08459
0.181818,0.343434,0.0935584
0.191919,0.343434,0.101732
0.20202,0.343434,0.109091
0.212121,0.343434,0.115618
0.222222,0.343434,0.1213
0.232323,0.343434,0.126129
0.242424,0.343434,0.130096
0.252525,0.343434,0.1332
0.262626,0.343434,0.135441
0.272727,0.343434,0.136821
0.282828,0.343434,0.13735
0.292929,0.343434,0.137037
0.30303,0.343434,0.135895
0.313131,0.343434,0.133942
0.323232,0.343434,0.131197
0.333333,0.343434,0.127684
0.343434,0.343434,0.123429
0.353535,0.343434,0.11846
0.363636,0.343434,0.112808
0.373737,0.343434,0.106508
0.383838,0.343434,0.0995964
0.393939,0.343434,0.0921115
0.40404,0.343434,0.0840945
0.414141,0.343434,0.0755881
0.424242,0.343434,0.0666372
0.434343,0.343434,0.057288
0.444444,0.343434,0.0475885
0.454545,0.343434,0.0375877
0.464646,0.343434,0.0273358
0.474747,0.343434,0.0168841
0.484848,0.343434,0.00628445
0.494949,0.343434,-0.00441065
0.505051,0.343434,-0.0151483
0.515152,0.343434,-0.0258755
0.525253,0.343434,-0.0365388
0.535354,0.343434,-0.047085
0.545455,0.343434,-0.0574609
0.555556,0.343434,-0.0676132
0.565657,0.343434,-0.0774885
0.575758,0.343434,-0.0870328
0.585859,0.343434,-0.0961914
0.59596,0.343434,-0.104908
0.606061,0.343434,-0.113121
0.616162,0.343434,-0.120768
0.626263,0.343434,-0.127773
0.636364,0.343434,-0.134052
0.646465,0.343434,-0.139498
0,0.353535,-0.118591
0.010101,0.353535,-0.100983
0.020202,0.353535,-0.0835685
0.030303,0.353535,-0.0664508
0.040404,0.353535,-0.0496772
0.0505051,0.353535,-0.0332688
0.0606061,0.353535,-0.0172413
0.0707071,0.353535,-0.00161507
0.0808081,0.353535,0.0135829
0.0909091,0.353535,0.0283197
0.10101,0.353535,0.0425589
0.111111,0.353535,0.0562622
0.121212,0.353535,0.0693909
0.131313,0.353535,0.0819071
0.141414,0.353535,0.0937747
0.151515,0.353535,0.104959
0.161616,0.353535,0.115429
0.171717,0.353535,0.125156
0.181818,0.353535,0.134113
0.191919,0.353535,0.142277
0.20202,0.353535,0.149628
0.212121,0.353535,0.156151
0.222222,0.353535,0.161832
0.232323,0.353535,0.166661
0.242424,0.353535,0.170632
0.252525,0.353535,0.173741
0.262626,0.353535,0.175989
0.272727,0.353535,0.17738
0.282828,0.353535,0.177921
0.292929,0.353535,0.177622
0.30303,0.353535,0.176496
0.313131,0.353535,0.174561
0.323232,0.353535,0.171836
0.333333,0.353535,0.168344
0.343434,0.353535,0.164111
0.353535,0.353535,0.159166
0.363636,0.353535,0.15354
0.373737,0.353535,0.147267
0.383838,0.353535,0.140383
0.393939,0.353535,0.132927
0.40404,0.353535,0.12494
0.414141,0.353535,0.116465
0.424242,0.353535,0.107546
0.434343,0.353535,0.0982298
0.444444,0.353535,0.0885638
0.454545,0.353535,0.0785972
0.464646,0.353535,0.0683803
0.474747,0.353535,0.057964
0.484848,0.353535,0.0474003
0.494949,0.353535,0.0367415
0.505051,0.353535,0.0260405
0.515152,0.353535,0.0153501
0.525253,0.353535,0.00472347
0.535354,0.353535,-0.00578641
0.545455,0.353535,-0.0161267
0.555556,0.353535,-0.0262446
0.565657,0.353535,-0.0360875
0.575758,0.353535,-0.0456027
0.585859,0.353535,-0.0547369
0.59596,0.353535,-0.0634358
0.606061,0.353535,-0.0716429
0.616162,0.353535,-0.0792983
0.626263,0.353535,-0.0863356
0.636364,0.353535,-0.0926794
0.646465,0.353535,-0.0982391
0,0.363636,-0.0561307
0.010101,0.363636,-0.0387602
0.020202,0.363636,-0.0215344
0.030303,0.363636,-0.00454057
0.040404,0.363636,0.0121621
0.0505051,0.363636,0.0285334
0.0606061,0.363636,0.0445413
0.0707071,0.363636,0.0601548
0.0808081,0.363636,0.0753411
0.0909091,0.363636,0.0900651
0.10101,0.363636,0.10429
0.111111,0.363636,0.117977
0.121212,0.363636,0.131088
0.131313,0.363636,0.143587
0.141414,0.363636,0.155437
0.151515,0.363636,0.166606
0.161616,0.363636,0.177061
0.171717,0.363636,0.186774
0.181818,0.363636,0.195719
0.191919,0.363636,0.203874
0.20202,0.363636,0.211219
0.212121,0.363636,0.217737
0.222222,0.363636,0.223416
0.232323,0.363636,0.228245
0.242424,0.363636,0.232218
0.252525,0.363636,0.235331
0.262626,0.363636,0.237586
0.272727,0.363636,0.238986
0.282828,0.363636,0.239537
0.292929,0.363636,0.239251
0.30303,0.363636,0.23814
0.313131,0.363636,0.236221
0.323232,0.363636,0.233514
0.333333,0.363636,0.230042
0.343434,0.363636,0.22583
0.353535,0.363636,0.220908
0.363636,0.363636,0.215306
0.373737,0.363636,0.209058
0.383838,0.363636,0.202201
0.393939,0.363636,0.194773
0.40404,0.363636,0.186814
0.414141,0.363636,0.178369
0.424242,0.363636,0.16948
0.434343,0.363636,0.160195
0.444444,0.363636,0.150561
0.454545,0.363636,0.140628
0.464646,0.363636,0.130444
0.474747,0.363636,0.120062
0.484848,0.363636,0.109533
0.494949,0.363636,0.098909
0.505051,0.363636,0.088243
0.515152,0.363636,0.0775876
0.525253,0.363636,0.0669957
0.535354,0.363636,0.0565198
0.545455,0.363636,0.0462122
0.555556,0.363636,0.036125
0.565657,0.363636,0.0263094
0.575758,0.363636,0.0168167
0.585859,0.363636,0.0076976
0.59596,0.363636,-0.000997144
0.606061,0.363636,-0.00921623
0.616162,0.363636,-0.0169071
0.626263,0.363636,-0.0240144
0.636364,0.363636,-0.0304786
0.646465,0.363636,-0.0362323
0,0.373737,0.0184121
0.010101,0.373737,0.0356062
0.020202,0.373737,0.0526803
0.030303,0.373737,0.0695588
0.040404,0.373737,0.0861809
0.0505051,0.373737,0.102498
0.0606061,0.373737,0.118469
0.0707071,0.373737,0.134056
0.0808081,0.373737,0.149221
0.0909091,0.373737,0.163925
0.10101,0.373737,0.178131
0.111111,0.373737,0.191799
0.121212,0.373737,0.204893
0.131313,0.373737,0.217374
0.141414,0.373737,0.229207
0.151515,0.373737,0.24036
0.161616,0.373737,0.250801
0.171717,0.373737,0.260501
0.181818,0.373737,0.269435
0.191919,0.373737,0.277581
0.20202,0.373737,0.284919
0.212121,0.373737,0.291432
0.222222,0.373737,0.297107
0.232323,0.373737,0.301935
0.242424,0.373737,0.30591
0.252525,0.373737,0.309027
0.262626,0.373737,0.311287
0.272727,0.373737,0.312694
0.282828,0.373737,0.313255
0.292929,0.373737,0.31298
0.30303,0.373737,0.311883
0.313131,0.373737,0.309979
0.323232,0.373737,0.307289
0.333333,0.373737,0.303835
0.343434,0.373737,0.299643
0.353535,0.373737,0.294742
0.363636,0.373737,0.289162
0.373737,0.373737,0.282939
0.383838,0.373737,0.276106
0.393939,0.373737,0.268704
0.40404,0.373737,0.260773
0.414141,0.373737,0.252356
0.424242,0.373737,0.243497
0.434343,0.373737,0.234242
0.444444,0.373737,0.224639
0.454545,0.373737,0.214737
0.464646,0.373737,0.204586
0.474747,0.373737,0.194236
0.484848,0.373737,0.18374
0.494949,0.373737,0.17315
0.505051,0.373737,0.162518
0.515152,0.373737,0.151896
0.525253,0.373737,0.141337
0.535354,0.373737,0.130893
0.545455,0.373737,0.120616
0.555556,0.373737,0.110557
0.565657,0.373737,0.100766
0.575758,0.373737,0.0912912
0.585859,0.373737,0.0821814
0.59596,0.373737,0.0734829
0.606061,0.373737,0.0652409
0.616162,0.373737,0.0574989
0.626263,0.373737,0.0502992
0.636364,0.373737,0.0436825
0.646465,0.373737,0.0376884
0,0.383838,0.0943705
0.010101,0.383838,0.111424
0.020202,0.383838,0.128372
0.030303,0.383838,0.145145
0.040404,0.383838,0.161685
0.0505051,0.383838,0.177941
0.0606061,0.383838,0.193865
0.0707071,0.383838,0.209416
0.0808081,0.383838,0.224552
0.0909091,0.383838,0.239231
0.10101,0.383838,0.253415
0.111111,0.383838,0.267063
0.121212,0.383838,0.280137
0.131313,0.383838,0.2926
0.141414,0.383838,0.304417
0.151515,0.383838,0.315553
0.161616,0.383838,0.32598
0.171717,0.383838,0.335667
0.181818,0.383838,0.344591
0.191919,0.383838,0.352727
0.20202,0.383838,0.360057
0.212121,0.383838,0.366565
0.222222,0.383838,0.372237
0.232323,0.383838,0.377064
0.242424,0.383838,0.381038
0.252525,0.383838,0.384158
0.262626,0.383838,0.386423
0.272727,0.383838,0.387837
0.282828,0.383838,0.388406
0.292929,0.383838,0.388141
0.30303,0.383838,0.387056
0.313131,0.383838,0.385165
0.323232,0.383838,0.382491
0.333333,0.383838,0.379054
0.343434,0.383838,0.374881
0.353535,0.383838,0.369999
0.363636,0.383838,0.364441
0.373737,0.383838,0.35824
0.383838,0.383838,0.351431
0.393939,0.383838,0.344054
0.40404,0.383838,0.336149
0.414141,0.383838,0.327759
0.424242,0.383838,0.318928
0.434343,0.383838,0.309702
0.444444,0.383838,0.300128
0.454545,0.383838,0.290257
0.464646,0.383838,0.280137
0.474747,0.383838,0.269819
0.484848,0.383838,0.259355
0.494949,0.383838,0.248797
0.505051,0.383838,0.238197
0.515152,0.383838,0.227608
0.525253,0.383838,0.217081
0.535354,0.383838,0.206668
0.545455,0.383838,0.196421
0.555556,0.383838,0.186389
0.565657,0.383838,0.17662
0.575758,0.383838,0.167162
0.585859,0.383838,0.15806
0.59596,0.383838,0.149356
0.606061,0.383838,0.141089
0.616162,0.383838,0.133293
0.626263,0.383838,0.125998
0.636364,0.383838,0.119224
0.646465,0.383838,0.112984
0,0.393939,0.16088
0.010101,0.393939,0.177815
0.020202,0.393939,0.194652
0.030303,0.393939,0.211329
0.040404,0.393939,0.227789
0.0505051,0.393939,0.24398
0.0606061,0.393939,0.259853
0.0707071,0.393939,0.275363
0.0808081,0.393939,0.290465
0.0909091,0.393939,0.305116
0.10101,0.393939,0.319275
0.111111,0.393939,0.332901
0.121212,0.393939,0.345954
0.131313,0.393939,0.358399
0.141414,0.393939,0.370198
0.151515,0.393939,0.381319
0.161616,0.393939,0.391732
0.171717,0.393939,0.401406
0.181818,0.393939,0.410318
0.191919,0.393939,0.418445
0.20202,0.393939,0.425768
0.212121,0.393939,0.43227
0.222222,0.393939,0.437938
0.232323,0.393939,0.442762
0.242424,0.393939,0.446737
0.252525,0.393939,0.449858
0.262626,0.393939,0.452127
0.272727,0.393939,0.453546
0.282828,0.393939,0.454122
0.292929,0.393939,0.453867
0.30303,0.393939,0.452792
0.313131,0.393939,0.450914
0.323232,0.393939,0.448253
0.333333,0.393939,0.444832
0.343434,0.393939,0.440676
0.353535,0.393939,0.435813
0.363636,0.393939,0.430275
0.373737,0.393939,0.424095
0.383838,0.393939,0.417309
0.393939,0.393939,0.409956
0.40404,0.393939,0.402076
0.414141,0.393939,0.393711
0.424242,0.393939,0.384907
0.434343,0.393939,0.375708
0.444444,0.393939,0.366163
0.454545,0.393939,0.356321
0.464646,0.393939,0.346231
0.474747,0.393939,0.335944
0.484848,0.393939,0.325511
0.494949,0.393939,0.314985
0.505051,0.393939,0.304416
0.515152,0.393939,0.293859
0.525253,0.393939,0.283363
0.535354,0.393939,0.272981
0.545455,0.393939,0.262763
0.555556,0.393939,0.252758
0.565657,0.393939,0.243013
0.575758,0.393939,0.233574
0.585859,0.393939,0.224482
0.59596,0.393939,0.215777
0.606061,0.393939,0.207492
0.616162,0.393939,0.199653
0.626263,0.393939,0.192278
0.636364,0.393939,0.185371
0.646465,0.393939,0.178919
0,0.40404,0.208435
0.010101,0.40404,0.225265
0.020202,0.40404,0.242002
0.030303,0.40404,0.258589
0.040404,0.40404,0.274971
0.0505051,0.40404,0.291097
0.0606061,0.40404,0.306917
0.0707071,0.40404,0.322383
0.0808081,0.40404,0.337448
0.0909091,0.40404,0.352069
0.10101,0.40404,0.366201
0.111111,0.40404,0.379804
0.121212,0.40404,0.392837
0.131313,0.40404,0.405263
0.141414,0.40404,0.417045
0.151515,0.40404,0.42815
0.161616,0.40404,0.438548
0.171717,0.40404,0.44821
0.181818,0.40404,0.457111
0.191919,0.40404,0.465228
0.20202,0.40404,0.472542
0.212121,0.40404,0.479038
0.222222,0.40404,0.484701
0.232323,0.40404,0.489523
0.242424,0.40404,0.493496
0.252525,0.40404,0.496618
0.262626,0.40404,0.49889
0.272727,0.40404,0.500313
0.282828,0.40404,0.500896
0.292929,0.40404,0.500648
0.30303,0.40404,0.499583
0.313131,0.40404,0.497716
0.323232,0.40404,0.495069
0.333333,0.40404,0.491662
0.343434,0.40404,0.487522
0.353535,0.40404,0.482677
0.363636,0.40404,0.477157
0.373737,0.40404,0.470997
0.383838,0.40404,0.464232
0.393939,0.40404,0.456902
0.40404,0.40404,0.449045
0.414141,0.40404,0.440705
0.424242,0.40404,0.431926
0.434343,0.40404,0.422755
0.444444,0.40404,0.413237
0.454545,0.40404,0.403423
0.464646,0.40404,0.393362
0.474747,0.40404,0.383105
0.484848,0.40404,0.372702
0.494949,0.40404,0.362206
0.505051,0.40404,0.351669
0.515152,0.40404,0.341143
0.525253,0.40404,0.330679
0.535354,0.40404,0.320327
0.545455,0.40404,0.310139
0.555556,0.40404,0.300162
0.565657,0.40404,0.290444
0.575758,0.40404,0.281027
0.585859,0.40404,0.271953
0.59596,0.40404,0.263257
0.606061,0.40404,0.254969
0.616162,0.40404,0.247109
0.626263,0.40404,0.239687
0.636364,0.40404,0.232694
0.646465,0.40404,0.226101
0,0.414141,0.230251
0.010101,0.414141,0.246983
0.020202,0.414141,0.263625
0.030303,0.414141,0.280126
0.040404,0.414141,0.296433
0.0505051,0.414141,0.312495
0.0606061,0.414141,0.328261
0.0707071,0.414141,0.343682
0.0808081,0.414141,0.358711
0.0909091,0.414141,0.3733
0.10101,0.414141,0.387406
0.111111,0.414141,0.400985
0.121212,0.414141,0.413998
0.131313,0.414141,0.426404
0.141414,0.414141,0.438169
0.151515,0.414141,0.449259
0.161616,0.414141,0.459642
0.171717,0.414141,0.469291
0.181818,0.414141,0.47818
0.191919,0.414141,0.486287
0.20202,0.414141,0.493593
0.212121,0.414141,0.500082
0.222222,0.414141,0.50574
0.232323,0.414141,0.510558
0.242424,0.414141,0.51453
0.252525,0.414141,0.517652
0.262626,0.414141,0.519925
0.272727,0.414141,0.521352
0.282828,0.414141,0.52194
0.292929,0.414141,0.521699
0.30303,0.414141,0.520642
0.313131,0.414141,0.518786
0.323232,0.414141,0.51615
0.333333,0.414141,0.512756
0.343434,0.414141,0.508631
0.353535,0.414141,0.503802
0.363636,0.414141,0.4983
0.373737,0.414141,0.492159
0.383838,0.414141,0.485415
0.393939,0.414141,0.478105
0.40404,0.414141,0.470271
0.414141,0.414141,0.461955
0.424242,0.414141,0.453201
0.434343,0.414141,0.444055
0.444444,0.414141,0.434564
0.454545,0.414141,0.424777
0.464646,0.414141,0.414744
0.474747,0.414141,0.404515
0.484848,0.414141,0.394142
0.494949,0.414141,0.383677
0.505051,0.414141,0.37317
0.515152,0.414141,0.362675
0.525253,0.414141,0.352242
0.535354,0.414141,0.341922
0.545455,0.414141,0.331765
0.555556,0.414141,0.321819
0.565657,0.414141,0.31213
0.575758,0.414141,0.302743
0.585859,0.414141,0.293695
0.59596,0.414141,0.285022
