x,y,u
0.757576,0.131313,-0.0503516
0.767677,0.131313,-0.0490705
0.777778,0.131313,-0.0469966
0.787879,0.131313,-0.0441371
0.79798,0.131313,-0.0405025
0.808081,0.131313,-0.0361061
0.818182,0.131313,-0.0309647
0.828283,0.131313,-0.0250979
0.838384,0.131313,-0.0185283
0.848485,0.131313,-0.0112816
0.858586,0.131313,-0.00338582
0.868687,0.131313,0.00512813
0.878788,0.131313,0.014227
0.888889,0.131313,0.0238752
0.89899,0.131313,0.0340351
0.909091,0.131313,0.0446673
0.919192,0.131313,0.0557307
0.929293,0.131313,0.067183
0.939394,0.131313,0.078981
0.949495,0.131313,0.0910811
0.959596,0.131313,0.10344
0.969697,0.131313,0.116015
0.979798,0.131313,0.128766
0.989899,0.131313,0.141655
1,0.131313,0.154651
0.343434,0.141414,0.220387
0.353535,0.141414,0.214286
0.363636,0.141414,0.20749
0.373737,0.141414,0.200032
0.383838,0.141414,0.191948
0.393939,0.141414,0.183277
0.40404,0.141414,0.174059
0.414141,0.141414,0.164337
0.424242,0.141414,0.154157
0.434343,0.141414,0.143565
0.444444,0.141414,0.132612
0.454545,0.141414,0.121346
0.464646,0.141414,0.10982
0.474747,0.141414,0.0980842
0.484848,0.141414,0.0861919
0.494949,0.141414,0.0741958
0.505051,0.141414,0.0621489
0.515152,0.141414,0.0501039
0.525253,0.141414,0.0381134
0.535354,0.141414,0.0262296
0.545455,0.141414,0.0145038
0.555556,0.141414,0.00298675
0.565657,0.141414,-0.00827205
0.575758,0.141414,-0.0192242
0.585859,0.141414,-0.0298228
0.59596,0.141414,-0.0400223
0.606061,0.141414,-0.0497791
0.616162,0.141414,-0.0590515
0.626263,0.141414,-0.0677996
0.636364,0.141414,-0.0759861
0.646465,0.141414,-0.0835756
0.656566,0.141414,-0.0905357
0.666667,0.141414,-0.0968361
0.676768,0.141414,-0.10245
0.686869,0.141414,-0.107352
0.69697,0.141414,-0.111521
0.707071,0.141414,-0.114938
0.717172,0.141414,-0.117589
0.727273,0.141414,-0.119461
0.737374,0.141414,-0.120543
0.747475,0.141414,-0.120832
0.757576,0.141414,-0.120324
0.767677,0.141414,-0.119019
0.777778,0.141414,-0.116922
0.787879,0.141414,-0.11404
0.79798,0.141414,-0.110383
0.808081,0.141414,-0.105964
0.818182,0.141414,-0.1008
0.828283,0.141414,-0.0949112
0.838384,0.141414,-0.0883192
0.848485,0.141414,-0.0810498
0.858586,0.141414,-0.0731308
0.868687,0.141414,-0.064593
0.878788,0.141414,-0.0554691
0.888889,0.141414,-0.0457943
0.89899,0.141414,-0.0356055
0.909091,0.141414,-0.0249412
0.919192,0.141414,-0.0138411
0.929293,0.141414,-0.00234564
0.939394,0.141414,0.00950482
0.949495,0.141414,0.0216706
0.959596,0.141414,0.0341141
0.969697,0.141414,0.046801
0.979798,0.141414,0.0597031
0.989899,0.141414,0.0728006
1,0.141414,0.0860874
0.343434,0.151515,0.165624
0.353535,0.151515,0.159601
0.363636,0.151515,0.15288
0.373737,0.151515,0.145495
0.383838,0.151515,0.13748
0.393939,0.151515,0.128873
0.40404,0.151515,0.119716
0.414141,0.151515,0.110051
0.424242,0.151515,0.0999247
0.434343,0.151515,0.0893841
0.444444,0.151515,0.0784786
0.454545,0.151515,0.0672589
0.464646,0.151515,0.0557762
0.474747,0.151515,0.0440829
0.484848,0.151515,0.0322316
0.494949,0.151515,0.0202753
0.505051,0.151515,0.00826709
0.515152,0.151515,-0.00374006
0.525253,0.151515,-0.0156935
0.535354,0.151515,-0.0275411
0.545455,0.151515,-0.0392313
0.555556,0.151515,-0.0507136
0.565657,0.151515,-0.0619382
0.575758,0.151515,-0.0728569
0.585859,0.151515,-0.0834226
0.59596,0.151515,-0.09359
0.606061,0.151515,-0.103315
0.616162,0.151515,-0.112557
0.626263,0.151515,-0.121274
0.636364,0.151515,-0.129431
0.646465,0.151515,-0.136991
0.656566,0.151515,-0.143923
0.666667,0.151515,-0.150195
0.676768,0.151515,-0.155781
0.686869,0.151515,-0.160656
0.69697,0.151515,-0.164799
0.707071,0.151515,-0.16819
0.717172,0.151515,-0.170815
0.727273,0.151515,-0.172661
0.737374,0.151515,-0.17372
0.747475,0.151515,-0.173984
0.757576,0.151515,-0.173452
0.767677,0.151515,-0.172124
0.777778,0.151515,-0.170003
0.787879,0.151515,-0.167098
0.79798,0.151515,-0.163418
0.808081,0.151515,-0.158976
0.818182,0.151515,-0.15379
0.828283,0.151515,-0.147878
0.838384,0.151515,-0.141264
0.848485,0.151515,-0.133972
0.858586,0.151515,-0.126029
0.868687,0.151515,-0.117468
0.878788,0.151515,-0.108319
0.888889,0.151515,-0.0986186
0.89899,0.151515,-0.0884021
0.909091,0.151515,-0.0777077
0.919192,0.151515,-0.0665739
0.929293,0.151515,-0.0550398
0.939394,0.151515,-0.0431436
0.949495,0.151515,-0.030922
0.959596,0.151515,-0.0184083
0.969697,0.151515,-0.00563052
0.979798,0.151515,0.00739225
0.989899,0.151515,0.0206538
1,0.151515,0.0341673
0.343434,0.161616,0.135318
0.353535,0.161616,0.129373
0.363636,0.161616,0.122728
0.373737,0.161616,0.115415
0.383838,0.161616,0.107467
0.393939,0.161616,0.0989242
0.40404,0.161616,0.0898255
0.414141,0.161616,0.0802153
0.424242,0.161616,0.0701396
0.434343,0.161616,0.0596468
0.444444,0.161616,0.0487866
0.454545,0.161616,0.0376099
0.464646,0.161616,0.0261686
0.474747,0.161616,0.0145153
0.484848,0.161616,0.00270295
0.494949,0.161616,-0.00921535
0.505051,0.161616,-0.0211864
0.515152,0.161616,-0.0331571
0.525253,0.161616,-0.0450747
0.535354,0.161616,-0.0568871
0.545455,0.161616,-0.0685427
0.555556,0.161616,-0.0799909
0.565657,0.161616,-0.0911821
0.575758,0.161616,-0.102068
0.585859,0.161616,-0.112601
0.59596,0.161616,-0.122737
0.606061,0.161616,-0.132431
0.616162,0.161616,-0.141641
0.626263,0.161616,-0.150329
0.636364,0.161616,-0.158456
0.646465,0.161616,-0.165987
0.656566,0.161616,-0.17289
0.666667,0.161616,-0.179134
0.676768,0.161616,-0.184693
0.686869,0.161616,-0.189541
0.69697,0.161616,-0.193657
0.707071,0.161616,-0.197022
0.717172,0.161616,-0.199622
0.727273,0.161616,-0.201443
0.737374,0.161616,-0.202476
0.747475,0.161616,-0.202716
0.757576,0.161616,-0.20216
0.767677,0.161616,-0.200808
0.777778,0.161616,-0.198664
0.787879,0.161616,-0.195735
0.79798,0.161616,-0.192032
0.808081,0.161616,-0.187568
0.818182,0.161616,-0.182359
0.828283,0.161616,-0.176424
0.838384,0.161616,-0.169787
0.848485,0.161616,-0.162472
0.858586,0.161616,-0.154507
0.868687,0.161616,-0.145922
0.878788,0.161616,-0.136749
0.888889,0.161616,-0.127024
0.89899,0.161616,-0.116782
0.909091,0.161616,-0.10606
0.919192,0.161616,-0.0948972
0.929293,0.161616,-0.083331
0.939394,0.161616,-0.0713988
0.949495,0.161616,-0.0591357
0.959596,0.161616,-0.0465725
0.969697,0.161616,-0.0337339
0.979798,0.161616,-0.0206342
0.989899,0.161616,-0.00727232
1,0.161616,0.00637543
0.343434,0.171717,0.133549
0.353535,0.171717,0.127683
0.363636,0.171717,0.121116
0.373737,0.171717,0.113875
0.383838,0.171717,0.105995
0.393939,0.171717,0.0975137
0.40404,0.171717,0.0884714
0.414141,0.171717,0.0789127
0.424242,0.171717,0.0688847
0.434343,0.171717,0.0584362
0.444444,0.171717,0.0476179
0.454545,0.171717,0.0364812
0.464646,0.171717,0.0250785
0.474747,0.171717,0.0134627
0.484848,0.171717,0.00168695
0.494949,0.171717,-0.0101953
0.505051,0.171717,-0.0221309
0.515152,0.171717,-0.0340665
0.525253,0.171717,-0.0459496
0.535354,0.171717,-0.0577279
0.545455,0.171717,-0.0693498
0.555556,0.171717,-0.0807648
0.565657,0.171717,-0.0919231
0.575758,0.171717,-0.102777
0.585859,0.171717,-0.113278
0.59596,0.171717,-0.123382
0.606061,0.171717,-0.133045
0.616162,0.171717,-0.142225
0.626263,0.171717,-0.150883
0.636364,0.171717,-0.158981
0.646465,0.171717,-0.166483
0.656566,0.171717,-0.173357
0.666667,0.171717,-0.179574
0.676768,0.171717,-0.185105
0.686869,0.171717,-0.189926
0.69697,0.171717,-0.194015
0.707071,0.171717,-0.197354
0.717172,0.171717,-0.199928
0.727273,0.171717,-0.201724
0.737374,0.171717,-0.202732
0.747475,0.171717,-0.202947
0.757576,0.171717,-0.202367
0.767677,0.171717,-0.200991
0.777778,0.171717,-0.198824
0.787879,0.171717,-0.195872
0.79798,0.171717,-0.192145
0.808081,0.171717,-0.187658
0.818182,0.171717,-0.182426
0.828283,0.171717,-0.176469
0.838384,0.171717,-0.169809
0.848485,0.171717,-0.162471
0.858586,0.171717,-0.154483
0.868687,0.171717,-0.145875
0.878788,0.171717,-0.13668
0.888889,0.171717,-0.126932
0.89899,0.171717,-0.116666
0.909091,0.171717,-0.105921
0.919192,0.171717,-0.0947338
0.929293,0.171717,-0.0831433
0.939394,0.171717,-0.0711864
0.949495,0.171717,-0.0588982
0.959596,0.171717,-0.0463096
0.969697,0.171717,-0.0334453
0.979798,0.171717,-0.0203195
0.989899,0.171717,-0.00693141
1,0.171717,0.00674275
0.343434,0.181818,0.160318
0.353535,0.181818,0.154536
0.363636,0.181818,0.148048
0.373737,0.181818,0.140882
0.383838,0.181818,0.133069
0.393939,0.181818,0.124648
0.40404,0.181818,0.115659
0.414141,0.181818,0.106148
0.424242,0.181818,0.0961631
0.434343,0.181818,0.0857549
0.444444,0.181818,0.0749745
0.454545,0.181818,0.0638742
0.464646,0.181818,0.0525069
0.474747,0.181818,0.0409258
0.484848,0.181818,0.0291843
0.494949,0.181818,0.017336
0.505051,0.181818,0.00543419
0.515152,0.181818,-0.00646798
0.525253,0.181818,-0.0183178
0.535354,0.181818,-0.030063
0.545455,0.181818,-0.0416521
0.555556,0.181818,-0.0530346
0.565657,0.181818,-0.0641608
0.575758,0.181818,-0.0749824
0.585859,0.181818,-0.0854524
0.59596,0.181818,-0.0955255
0.606061,0.181818,-0.105158
0.616162,0.181818,-0.114308
0.626263,0.181818,-0.122936
0.636364,0.181818,-0.131004
0.646465,0.181818,-0.138478
0.656566,0.181818,-0.145324
0.666667,0.181818,-0.151512
0.676768,0.181818,-0.157016
0.686869,0.181818,-0.16181
0.69697,0.181818,-0.165873
0.707071,0.181818,-0.169186
0.717172,0.181818,-0.171734
0.727273,0.181818,-0.173504
0.737374,0.181818,-0.174487
0.747475,0.181818,-0.174678
0.757576,0.181818,-0.174073
0.767677,0.181818,-0.172673
0.777778,0.181818,-0.170482
0.787879,0.181818,-0.167507
0.79798,0.181818,-0.163757
0.808081,0.181818,-0.159247
0.818182,0.181818,-0.153992
0.828283,0.181818,-0.148012
0.838384,0.181818,-0.141329
0.848485,0.181818,-0.133969
0.858586,0.181818,-0.125959
0.868687,0.181818,-0.117329
0.878788,0.181818,-0.108111
0.888889,0.181818,-0.0983414
0.89899,0.181818,-0.0880548
0.909091,0.181818,-0.0772894
0.919192,0.181818,-0.0660837
0.929293,0.181818,-0.0544766
0.939394,0.181818,-0.0425063
0.949495,0.181818,-0.0302096
0.959596,0.181818,-0.0176197
0.969697,0.181818,-0.00476456
0.979798,0.181818,0.00833636
0.989899,0.181818,0.0216767
1,0.181818,0.0352696
0.343434,0.191919,0.211547
0.353535,0.191919,0.205854
0.363636,0.191919,0.199452
0.373737,0.191919,0.192362
0.383838,0.191919,0.184617
0.393939,0.191919,0.176252
0.40404,0.191919,0.167313
0.414141,0.191919,0.157845
0.424242,0.191919,0.147898
0.434343,0.191919,0.137525
0.444444,0.191919,0.126778
0.454545,0.191919,0.11571
0.464646,0.191919,0.104375
0.474747,0.191919,0.0928253
0.484848,0.191919,0.0811156
0.494949,0.191919,0.0692992
0.505051,0.191919,0.0574293
0.515152,0.191919,0.0455592
0.525253,0.191919,0.0337414
0.535354,0.191919,0.0220283
0.545455,0.191919,0.010471
0.555556,0.191919,-0.000879649
0.565657,0.191919,-0.0119743
0.575758,0.191919,-0.0227646
0.585859,0.191919,-0.0332037
0.59596,0.191919,-0.0432462
0.606061,0.191919,-0.0528484
0.616162,0.191919,-0.0619686
0.626263,0.191919,-0.0705671
0.636364,0.191919,-0.0786063
0.646465,0.191919,-0.0860512
0.656566,0.191919,-0.092869
0.666667,0.191919,-0.0990296
0.676768,0.191919,-0.104506
0.686869,0.191919,-0.109273
0.69697,0.191919,-0.113309
0.707071,0.191919,-0.116596
0.717172,0.191919,-0.119118
0.727273,0.191919,-0.120863
0.737374,0.191919,-0.121821
0.747475,0.191919,-0.121987
0.757576,0.191919,-0.121358
0.767677,0.191919,-0.119934
0.777778,0.191919,-0.117719
0.787879,0.191919,-0.11472
0.79798,0.191919,-0.110947
0.808081,0.191919,-0.106413
0.818182,0.191919,-0.101135
0.828283,0.191919,-0.0951326
0.838384,0.191919,-0.0884274
0.848485,0.191919,-0.0810448
0.858586,0.191919,-0.0730125
0.868687,0.191919,-0.0643608
0.878788,0.191919,-0.0551224
0.888889,0.191919,-0.0453321
0.89899,0.191919,-0.0350266
0.909091,0.191919,-0.0242442
0.919192,0.191919,-0.0130243
0.929293,0.191919,-0.00140726
0.939394,0.191919,0.0105667
0.949495,0.191919,0.0228579
0.959596,0.191919,0.0354286
0.969697,0.191919,0.0482445
0.979798,0.191919,0.061277
0.989899,0.191919,0.0745062
1,0.191919,0.0879255
0.343434,0.20202,0.279659
0.353535,0.20202,0.274068
0.363636,0.20202,0.267759
0.373737,0.20202,0.260751
0.383838,0.20202,0.253072
0.393939,0.20202,0.244762
0.40404,0.20202,0.235865
0.414141,0.20202,0.226433
0.424242,0.20202,0.216518
0.434343,0.20202,0.206174
0.444444,0.20202,0.195455
0.454545,0.20202,0.184415
0.464646,0.20202,0.173107
0.474747,0.20202,0.161586
0.484848,0.20202,0.149906
0.494949,0.20202,0.138119
0.505051,0.20202,0.126279
0.515152,0.20202,0.11444
0.525253,0.20202,0.102653
0.535354,0.20202,0.0909709
0.545455,0.20202,0.0794448
0.555556,0.20202,0.0681252
0.565657,0.20202,0.0570615
0.575758,0.20202,0.046302
0.585859,0.20202,0.0358935
0.59596,0.20202,0.0258813
0.606061,0.20202,0.0163091
0.616162,0.20202,0.00721855
0.626263,0.20202,-0.00135066
0.636364,0.20202,-0.00936103
0.646465,0.20202,-0.0167774
0.656566,0.20202,-0.0235671
0.666667,0.20202,-0.0297
0.676768,0.20202,-0.0351488
0.686869,0.20202,-0.0398888
0.69697,0.20202,-0.0438986
0.707071,0.20202,-0.0471594
0.717172,0.20202,-0.0496557
0.727273,0.20202,-0.0513751
0.737374,0.20202,-0.0523084
0.747475,0.20202,-0.0524495
0.757576,0.20202,-0.0517957
0.767677,0.20202,-0.0503474
0.777778,0.20202,-0.0481084
0.787879,0.20202,-0.0450855
0.79798,0.20202,-0.041289
0.808081,0.20202,-0.0367322
0.818182,0.20202,-0.0314313
0.828283,0.20202,-0.0254058
0.838384,0.20202,-0.018678
0.848485,0.20202,-0.0112731
0.858586,0.20202,-0.00321891
0.868687,0.20202,0.00545406
0.878788,0.20202,0.0147129
0.888889,0.20202,0.0245225
0.89899,0.20202,0.0348455
0.909091,0.20202,0.0456429
0.919192,0.20202,0.0568738
0.929293,0.20202,0.0684963
0.939394,0.20202,0.0804672
0.949495,0.20202,0.092743
0.959596,0.20202,0.10528
0.969697,0.20202,0.118036
0.979798,0.20202,0.13097
0.989899,0.20202,0.144045
1,0.20202,0.157227
0.343434,0.212121,0.35467
0.353535,0.212121,0.3492
0.363636,0.212121,0.342999
0.373737,0.212121,0.336078
0.383838,0.212121,0.328464
0.393939,0.212121,0.3202
0.40404,0.212121,0.311339
0.414141,0.212121,0.301933
0.424242,0.212121,0.292041
0.434343,0.212121,0.281718
0.444444,0.212121,0.27102
0.454545,0.212121,0.260003
0.464646,0.212121,0.248719
0.474747,0.212121,0.237223
0.484848,0.212121,0.225569
0.494949,0.212121,0.21381
0.505051,0.212121,0.201999
0.515152,0.212121,0.190189
0.525253,0.212121,0.178432
0.535354,0.212121,0.16678
0.545455,0.212121,0.155284
0.555556,0.212121,0.143995
0.565657,0.212121,0.132962
0.575758,0.212121,0.122233
0.585859,0.212121,0.111854
0.59596,0.212121,0.101872
0.606061,0.212121,0.0923297
0.616162,0.212121,0.0832686
0.626263,0.212121,0.0747285
0.636364,0.212121,0.0667469
0.646465,0.212121,0.0593589
0.656566,0.212121,0.0525972
0.666667,0.212121,0.046492
0.676768,0.212121,0.0410705
0.686869,0.212121,0.0363573
0.69697,0.212121,0.032374
0.707071,0.212121,0.0291394
0.717172,0.212121,0.0266689
0.727273,0.212121,0.0249749
0.737374,0.212121,0.0240668
0.747475,0.212121,0.0239506
0.757576,0.212121,0.024629
0.767677,0.212121,0.0261015
0.777778,0.212121,0.0283646
0.787879,0.212121,0.0314112
0.79798,0.212121,0.0352313
0.808081,0.212121,0.0398115
0.818182,0.212121,0.0451356
0.828283,0.212121,0.051184
0.838384,0.212121,0.0579344
0.848485,0.212121,0.0653616
0.858586,0.212121,0.0734376
0.868687,0.212121,0.0821317
0.878788,0.212121,0.0914109
0.888889,0.212121,0.101239
0.89899,0.212121,0.111579
0.909091,0.212121,0.122391
0.919192,0.212121,0.133632
0.929293,0.212121,0.145257
0.939394,0.212121,0.157223
0.949495,0.212121,0.169479
0.959596,0.212121,0.181977
0.969697,0.212121,0.194665
0.979798,0.212121,0.207488
0.989899,0.212121,0.22039
1,0.212121,0.233309
0.343434,0.222222,0.425616
0.353535,0.222222,0.420299
0.363636,0.222222,0.414227
0.373737,0.222222,0.407399
0.383838,0.222222,0.399845
0.393939,0.222222,0.391617
0.40404,0.222222,0.382776
0.414141,0.222222,0.373384
0.424242,0.222222,0.363503
0.434343,0.222222,0.353192
0.444444,0.222222,0.342508
0.454545,0.222222,0.331508
0.464646,0.222222,0.320243
0.474747,0.222222,0.30877
0.484848,0.222222,0.29714
0.494949,0.222222,0.285407
0.505051,0.222222,0.273623
0.515152,0.222222,0.261841
0.525253,0.222222,0.250113
0.535354,0.222222,0.23849
0.545455,0.222222,0.227024
0.555556,0.222222,0.215765
0.565657,0.222222,0.204762
0.575758,0.222222,0.194063
0.585859,0.222222,0.183715
0.59596,0.222222,0.173762
0.606061,0.222222,0.164249
0.616162,0.222222,0.155217
0.626263,0.222222,0.146706
0.636364,0.222222,0.138753
0.646465,0.222222,0.131393
0.656566,0.222222,0.12466
0.666667,0.222222,0.118582
0.676768,0.222222,0.113188
0.686869,0.222222,0.108501
0.69697,0.222222,0.104545
0.707071,0.222222,0.101336
0.717172,0.222222,0.0988914
0.727273,0.222222,0.097223
0.737374,0.222222,0.0963401
0.747475,0.222222,0.0962487
0.757576,0.222222,0.0969517
0.767677,0.222222,0.0984486
0.777778,0.222222,0.100736
0.787879,0.222222,0.103806
0.79798,0.222222,0.10765
0.808081,0.222222,0.112254
0.818182,0.222222,0.117601
0.828283,0.222222,0.123672
0.838384,0.222222,0.130446
0.848485,0.222222,0.137895
0.858586,0.222222,0.145993
0.868687,0.222222,0.154709
0.878788,0.222222,0.164008
0.888889,0.222222,0.173856
0.89899,0.222222,0.184214
0.909091,0.222222,0.19504
0.919192,0.222222,0.206291
0.929293,0.222222,0.217921
0.939394,0.222222,0.229882
0.949495,0.222222,0.242122
0.959596,0.222222,0.254584
0.969697,0.222222,0.267208
0.979798,0.222222,0.279928
0.989899,0.222222,0.292667
1,0.222222,0.305338
0.343434,0.232323,0.482121
0.353535,0.232323,0.477015
0.363636,0.232323,0.471105
0.373737,0.232323,0.464374
0.383838,0.232323,0.456867
0.393939,0.232323,0.448653
0.40404,0.232323,0.43981
0.414141,0.232323,0.430413
0.424242,0.232323,0.420529
0.434343,0.232323,0.41022
0.444444,0.232323,0.399543
0.454545,0.232323,0.388554
0.464646,0.232323,0.377305
0.474747,0.232323,0.365851
0.484848,0.232323,0.354243
0.494949,0.232323,0.342534
0.505051,0.232323,0.330777
0.515152,0.232323,0.319022
0.525253,0.232323,0.307322
0.535354,0.232323,0.295729
0.545455,0.232323,0.284292
0.555556,0.232323,0.273063
0.565657,0.232323,0.262089
0.575758,0.232323,0.25142
0.585859,0.232323,0.241101
0.59596,0.232323,0.231178
0.606061,0.232323,0.221695
0.616162,0.232323,0.212692
0.626263,0.232323,0.20421
0.636364,0.232323,0.196285
0.646465,0.232323,0.188953
0.656566,0.232323,0.182248
0.666667,0.232323,0.176197
0.676768,0.232323,0.17083
0.686869,0.232323,0.166171
0.69697,0.232323,0.16224
0.707071,0.232323,0.159058
0.717172,0.232323,0.156639
0.727273,0.232323,0.154996
0.737374,0.232323,0.154138
0.747475,0.232323,0.154072
0.757576,0.232323,0.1548
0.767677,0.232323,0.156321
0.777778,0.232323,0.158632
0.787879,0.232323,0.161727
0.79798,0.232323,0.165594
0.808081,0.232323,0.170221
0.818182,0.232323,0.175592
0.828283,0.232323,0.181687
0.838384,0.232323,0.188483
0.848485,0.232323,0.195955
0.858586,0.232323,0.204075
0.868687,0.232323,0.212813
0.878788,0.232323,0.222134
0.888889,0.232323,0.232002
0.89899,0.232323,0.242378
0.909091,0.232323,0.25322
0.919192,0.232323,0.264485
0.929293,0.232323,0.276123
0.939394,0.232323,0.288086
0.949495,0.232323,0.300316
0.959596,0.232323,0.312755
0.969697,0.232323,0.325333
0.979798,0.232323,0.337975
0.989899,0.232323,0.350589
1,0.232323,0.363068
0.343434,0.242424,0.51589
0.353535,0.242424,0.511103
0.363636,0.242424,0.505401
0.373737,0.242424,0.498761
0.383838,0.242424,0.491265
0.393939,0.242424,0.483027
0.40404,0.242424,0.474151
0.414141,0.242424,0.464725
0.424242,0.242424,0.45482
0.434343,0.242424,0.444501
0.444444,0.242424,0.433823
0.454545,0.242424,0.422841
0.464646,0.242424,0.411605
0.474747,0.242424,0.400168
0.484848,0.242424,0.388581
0.494949,0.242424,0.376896
0.505051,0.242424,0.365163
0.515152,0.242424,0.353435
0.525253,0.242424,0.341763
0.535354,0.242424,0.330198
0.545455,0.242424,0.318791
0.555556,0.242424,0.307591
0.565657,0.242424,0.296647
0.575758,0.242424,0.286007
0.585859,0.242424,0.275718
0.59596,0.242424,0.265825
0.606061,0.242424,0.25637
0.616162,0.242424,0.247397
0.626263,0.242424,0.238943
0.636364,0.242424,0.231047
0.646465,0.242424,0.223743
0.656566,0.242424,0.217065
0.666667,0.242424,0.211042
0.676768,0.242424,0.205702
0.686869,0.242424,0.20107
0.69697,0.242424,0.197166
0.707071,0.242424,0.194009
0.717172,0.242424,0.191616
0.727273,0.242424,0.189999
0.737374,0.242424,0.189166
0.747475,0.242424,0.189125
0.757576,0.242424,0.189877
0.767677,0.242424,0.191423
0.777778,0.242424,0.193758
0.787879,0.242424,0.196877
0.79798,0.242424,0.200768
0.808081,0.242424,0.205419
0.818182,0.242424,0.210813
0.828283,0.242424,0.216931
0.838384,0.242424,0.223751
0.848485,0.242424,0.231246
0.858586,0.242424,0.239389
0.868687,0.242424,0.248149
0.878788,0.242424,0.257492
0.888889,0.242424,0.267381
0.89899,0.242424,0.277778
0.909091,0.242424,0.28864
0.919192,0.242424,0.299922
0.929293,0.242424,0.311575
0.939394,0.242424,0.323548
0.949495,0.242424,0.335783
0.959596,0.242424,0.348216
0.969697,0.242424,0.360777
0.979798,0.242424,0.373381
0.989899,0.242424,0.38593
1,0.242424,0.398301
0.343434,0.252525,0.521892
0.353535,0.252525,0.517641
0.363636,0.252525,0.512204
0.373737,0.252525,0.505606
0.383838,0.252525,0.498047
0.393939,0.252525,0.489719
0.40404,0.252525,0.480763
0.414141,0.252525,0.471278
0.424242,0.252525,0.461336
0.434343,0.252525,0.450997
0.444444,0.252525,0.440312
0.454545,0.252525,0.429333
0.464646,0.252525,0.418108
0.474747,0.252525,0.406687
0.484848,0.252525,0.395121
0.494949,0.252525,0.383458
0.505051,0.252525,0.371751
0.515152,0.252525,0.36005
0.525253,0.252525,0.348406
0.535354,0.252525,0.336869
0.545455,0.252525,0.325491
0.555556,0.252525,0.31432
0.565657,0.252525,0.303406
0.575758,0.252525,0.292796
0.585859,0.252525,0.282536
0.59596,0.252525,0.272672
0.606061,0.252525,0.263247
0.616162,0.252525,0.254302
0.626263,0.252525,0.245877
0.636364,0.252525,0.238009
0.646465,0.252525,0.230734
0.656566,0.252525,0.224083
0.666667,0.252525,0.218088
0.676768,0.252525,0.212775
0.686869,0.252525,0.208169
0.69697,0.252525,0.204291
0.707071,0.252525,0.201161
0.717172,0.252525,0.198794
0.727273,0.252525,0.197202
0.737374,0.252525,0.196394
0.747475,0.252525,0.196378
0.757576,0.252525,0.197155
0.767677,0.252525,0.198725
0.777778,0.252525,0.201085
0.787879,0.252525,0.204227
0.79798,0.252525,0.208143
0.808081,0.252525,0.212817
0.818182,0.252525,0.218235
0.828283,0.252525,0.224377
0.838384,0.252525,0.231219
0.848485,0.252525,0.238738
0.858586,0.252525,0.246905
0.868687,0.252525,0.255688
0.878788,0.252525,0.265054
0.888889,0.252525,0.274967
0.89899,0.252525,0.285387
0.909091,0.252525,0.296271
0.919192,0.252525,0.307576
0.929293,0.252525,0.319251
0.939394,0.252525,0.331246
0.949495,0.252525,0.343501
0.959596,0.252525,0.355952
0.969697,0.252525,0.368529
0.979798,0.252525,0.381145
0.989899,0.252525,0.3937
1,0.252525,0.406068
0.343434,0.262626,0.499083
0.353535,0.262626,0.495856
0.363636,0.262626,0.490695
0.373737,0.262626,0.483973
0.383838,0.262626,0.476195
0.393939,0.262626,0.467676
0.40404,0.262626,0.458583
0.414141,0.262626,0.44901
0.424242,0.262626,0.439016
0.434343,0.262626,0.42865
0.444444,0.262626,0.417956
0.454545,0.262626,0.40698
0.464646,0.262626,0.395766
0.474747,0.262626,0.384362
0.484848,0.262626,0.372816
0.494949,0.262626,0.361177
0.505051,0.262626,0.349496
0.515152,0.262626,0.337822
0.525253,0.262626,0.326206
0.535354,0.262626,0.314698
0.545455,0.262626,0.303349
0.555556,0.262626,0.292207
0.565657,0.262626,0.281323
0.575758,0.262626,0.270742
0.585859,0.262626,0.260512
0.59596,0.262626,0.250677
0.606061,0.262626,0.241281
0.616162,0.262626,0.232365
0.626263,0.262626,0.223968
0.636364,0.262626,0.216129
0.646465,0.262626,0.208881
0.656566,0.262626,0.202259
0.666667,0.262626,0.196291
0.676768,0.262626,0.191005
0.686869,0.262626,0.186425
0.69697,0.262626,0.182574
0.707071,0.262626,0.17947
0.717172,0.262626,0.177128
0.727273,0.262626,0.175562
0.737374,0.262626,0.17478
0.747475,0.262626,0.174788
0.757576,0.262626,0.17559
0.767677,0.262626,0.177184
0.777778,0.262626,0.179568
0.787879,0.262626,0.182735
0.79798,0.262626,0.186674
0.808081,0.262626,0.191373
0.818182,0.262626,0.196815
0.828283,0.262626,0.20298
0.838384,0.262626,0.209846
0.848485,0.262626,0.217389
0.858586,0.262626,0.225579
0.868687,0.262626,0.234387
0.878788,0.262626,0.243777
0.888889,0.262626,0.253715
0.89899,0.262626,0.26416
0.909091,0.262626,0.275072
0.919192,0.262626,0.286404
0.929293,0.262626,0.29811
0.939394,0.262626,0.310136
0.949495,0.262626,0.322428
0.959596,0.262626,0.334923
0.969697,0.262626,0.34755
0.979798,0.262626,0.360229
0.989899,0.262626,0.372865
1,0.262626,0.38534
0.343434,0.272727,0.450553
0.353535,0.272727,0.449591
0.363636,0.272727,0.444363
0.373737,0.272727,0.437049
0.383838,0.272727,0.428775
0.393939,0.272727,0.419935
0.40404,0.272727,0.410654
0.414141,0.272727,0.400975
0.424242,0.272727,0.390926
0.434343,0.272727,0.380536
0.444444,0.272727,0.369836
0.454545,0.272727,0.358865
0.464646,0.272727,0.347665
0.474747,0.272727,0.33628
0.484848,0.272727,0.324757
